Ticker,Date,YearMonth,Gross_Profitability,ROIC,FCF_Yield,Revenue_Growth_YoY,Momentum_6M,Accrual_Ratio,Interest_Coverage,Shares_Outstanding_YoY_Growth,Forward_1yr_Return,y_target,Sector_Basic Materials,Sector_Business Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Financial Services,Sector_Healthcare,Sector_Industrials,Sector_Other,Sector_Real Estate,Sector_Technology,Sector_Utilities
DOCU,2022-06-09,2022-06,0.6733153829389413,-0.06585649567042648,0.028472858740029916,0.2549981026609647,-0.43176791986470664,-0.22751056570159017,-10.961526479750779,0.027395004682466917,-0.3472985347985348,1.0,0,0,0,0,0,0,0,0,0,0,1,0
PVH,2022-06-09,2022-06,0.448613459160758,0.11673544124086138,0.1928300989830048,0.020872408983792612,-0.35345239232165016,0.0064680005551209915,9.107660455486542,-0.022471910112359605,0.21610044313146215,7.0,0,0,1,0,0,0,0,0,0,0,0,0
AVGO,2022-06-09,2022-06,0.26920341889875765,0.18658197697499007,0.06338417606725343,0.2258698940998487,-0.05504587155963303,-0.07657663938426358,6.3585118376550165,0.017412935323383172,0.44660194174757284,8.0,0,0,0,0,0,0,0,0,0,0,1,0
WOOF,2022-06-09,2022-06,0.3746355360235433,0.06796819041765088,0.01015064643571947,0.04310760328312346,-0.22940613026819923,0.021252002255837763,3.5093404149551293,0.0031603050545956357,-0.4574269732753262,1.0,0,0,1,0,0,0,0,0,0,0,0,0
BKE,2022-06-09,2022-06,0.8334444396565928,0.941070665991691,0.14101819982954342,0.033226911826159666,-0.3689786128323006,0.042719325149486585,,0.005475421893515353,0.06778587266392155,6.0,0,0,1,0,0,0,0,0,0,0,0,0
IMBI,2022-06-09,2022-06,0.46834416542993124,-0.04356484788319754,-1.6235958321727002,0.36519350193899447,-0.7859237536656891,0.04107011404209755,-0.9052260864096597,0.39186306634116463,-0.8835616438356164,0.0,0,0,1,0,0,0,0,0,0,0,0,0
SIG,2022-06-09,2022-06,0.5041598396513052,0.3587162654996353,0.2236485620995594,0.08852439602084328,-0.23880597014925375,-0.03059033135548733,42.39655172413793,-0.06153846153846154,-0.1170573492554916,3.0,0,0,1,0,0,0,0,0,0,0,0,0
NATH,2022-06-10,2022-06,0.6332212542666463,0.5613873484350033,0.07393076102573388,0.3548457667906366,-0.13332223701731027,-0.028592898262774467,2.978852867830424,0.00024307243558574498,0.5554061839830995,9.0,0,0,1,0,0,0,0,0,0,0,0,0
AZO,2022-06-10,2022-06,0.5705452232747141,1.2025047430655371,0.05785224544190461,0.05866821436074221,0.05017219189858735,-0.01725235898189912,17.28516981314901,0.0,0.1697974288675974,7.0,0,0,1,0,0,0,0,0,0,0,0,0
IDEX,2022-06-10,2022-06,0.02485862931426044,-0.33054641972586235,-0.3514633800696358,-0.15190888139216407,-0.546,-0.30568596765779865,-3414.3333333333335,0.2715913499735063,-0.9109906246470123,0.0,0,0,0,0,0,0,0,1,0,0,0,0
PFSW,2022-06-13,2022-06,0.1574197927688714,-0.08539861609532684,-0.20607166370503313,0.09526555086979438,-0.06640000000000001,0.652059334384795,-33.78235294117647,0.05504371533327057,-0.651242502142245,0.0,0,0,0,0,0,0,0,1,0,0,0,0
KSPN,2022-06-14,2022-06,0.6113593506599984,0.30552767360988325,-2.7348917394235777,-0.2172981756407416,-0.7651956702747711,0.1677666639337542,3.6718697539797396,0.07596029348295219,-0.9326241134751773,0.0,0,0,1,0,0,0,0,0,0,0,0,0
DTEA,2022-06-14,2022-06,0.5675234765919528,-0.06723823813096132,-0.15166173040396227,-0.12103746397694526,-0.42443729903536975,1.1027075193639042,,0.004827580752401639,-0.776536312849162,0.0,0,0,0,1,0,0,0,0,0,0,0,0
JVA,2022-06-14,2022-06,0.3433198024678217,0.002385135303200532,-0.21266047987917489,0.14027735175820566,-0.3317865429234338,0.08878660705533002,0.6725580860552403,0.0,-0.4305555555555556,1.0,0,0,0,1,0,0,0,0,0,0,0,0
MIXT,2022-06-14,2022-06,0.5064135937171151,0.10921886102166387,-0.004097857212314663,0.051361187945843545,-0.13636363636363635,0.0543050832437941,28.33137254901961,-0.0007761750528633149,-0.3052631578947369,2.0,0,0,0,0,0,0,0,0,0,0,1,0
PURE,2022-06-14,2022-06,0.540604343720491,-2.05484693877551,-0.12499775594366658,-0.06595365418894827,-0.27586206896551724,-0.32152974504249293,-1611.0,0.00805115468153117,-0.38095238095238093,1.0,0,0,0,1,0,0,0,0,0,0,0,0
PLAB,2022-06-15,2022-06,0.17069691347689406,0.1320461732131097,0.09919011838397634,0.2800773645963084,0.2637962401455429,-0.02845361505893518,50.059906291834004,-0.023334515099751818,0.13195777351247595,6.0,0,0,0,0,0,0,0,0,0,0,1,0
SJM,2022-06-16,2022-06,0.1682155091871691,0.09283729326165613,0.05303333062291709,0.059160504114154744,-0.08394566911600976,-0.006477732793522267,7.287756370416408,0.034038638454461756,0.24047966293955603,7.0,0,0,0,1,0,0,0,0,0,0,0,0
NTAP,2022-06-16,2022-06,0.4209056453221624,0.3842832469775475,0.06979049389705158,0.08038585209003224,-0.2864712514092447,0.01775384001595851,,0.0045045045045044585,0.17506715120872185,7.0,0,0,0,0,0,0,0,0,0,0,1,0
ORCL,2022-06-21,2022-06,0.30708985608022177,0.2258777874477465,0.027515103756238505,0.05460051661173959,-0.29952390809356233,0.015462455511130223,5.746642468239564,-0.052299052299052295,0.8040780141843968,9.0,0,0,0,0,0,0,0,0,0,0,1,0
ESTC,2022-06-21,2022-06,0.3835705820877444,-0.17687200914911405,0.0005070156449693796,0.34764371375485625,-0.4227434982151963,-0.1260156391230064,-8.383857887623094,0.0724380616915532,-0.05830388692579502,4.0,0,0,0,0,0,0,0,0,0,0,1,0
CMC,2022-06-22,2022-06,0.2772505931646073,0.24908123462582182,0.08167966309405543,0.3635073692129336,0.03250075233223004,0.12133079236175029,24.21961859653496,0.011709356157377782,0.5106382978723403,8.0,1,0,0,0,0,0,0,0,0,0,0,0
WGO,2022-06-22,2022-06,0.37336298696322495,0.3211986192105217,0.1596651065997774,0.517689024155414,-0.2623875590791279,0.05847307977227462,14.082131235125553,-0.0346626132570339,0.25237701529557666,7.0,0,0,1,0,0,0,0,0,0,0,0,0
CYAN,2022-06-22,2022-06,0.423342175066313,0.09159191228819592,0.051731778425655975,-0.13901250264886633,0.09584664536741228,0.03257918552036199,6.563775510204081,0.031353135313531455,-0.6880466472303207,0.0,0,0,0,1,0,0,0,0,0,0,0,0
ACN,2022-06-23,2022-06,0.41700000941529747,0.4103690565578519,0.04097235028636919,0.21826392823471719,-0.2724935732647815,-0.01696315525100901,578.4698556648359,-0.003863816906635953,0.04408214673057409,5.0,0,1,0,0,0,0,0,0,0,0,0,0
MEI,2022-06-23,2022-06,0.19069901374991002,0.09882332212686898,0.042378574558751644,-0.040863787375415295,-0.19130814588338063,0.029371536246490533,31.914286,0.026819182312897816,-0.11504185795301103,3.0,0,0,0,0,0,0,0,0,0,0,1,0
MDT,2022-06-23,2022-06,0.23676892469690808,0.07689104065802488,0.050222376415988736,-0.01209086468001952,-0.12769306443679296,-0.010321063102474198,10.683544303797468,-0.0033410052713638283,-0.013420548099695506,4.0,0,0,0,0,0,0,1,0,0,0,0,0
AI,2022-06-23,2022-06,0.16145606474435512,-0.1982077400485307,-0.047325091228207064,0.38315737127993277,-0.4381688466111773,-0.08695325404267894,-107.3464696223317,2.294932079414838,0.7666666666666668,9.0,0,0,0,0,0,0,0,0,0,0,1,0
SWBI,2022-06-23,2022-06,0.7529287845041771,0.6320659463206595,0.20341658107971733,-0.4386093117158181,-0.1798972015990863,0.11365573414596886,117.92502343017807,-0.1492929838782311,-0.05919220055710306,4.0,0,0,0,0,0,0,0,1,0,0,0,0
IGC,2022-06-23,2022-06,0.007229634046359097,-0.6418705275420203,-0.24625387164734508,0.5061728395061729,-0.47413793103448276,-0.27379443988969215,,0.1315927723870951,-0.4918032786885246,0.0,0,0,0,0,0,0,0,1,0,0,0,0
GMS,2022-06-23,2022-06,0.47940841367362896,0.18629440811708872,0.07969927286635017,0.3823737962654057,-0.2584554168927473,0.04283953190295448,7.21066492245727,-0.00011631423453606349,0.6543902439024389,9.0,1,0,0,0,0,0,0,0,0,0,0,0
CASY,2022-06-24,2022-06,0.5017888636021018,0.12668290101552496,0.07529411479405589,0.4544155644837453,-0.0037451235370611347,-0.03498064743458179,8.73587025205364,-0.010909448658460663,0.16462173027724125,7.0,0,0,0,1,0,0,0,0,0,0,0,0
SCS,2022-06-24,2022-06,0.3655112493140662,0.02877174416297374,-0.10517460652861044,0.3307581746316923,0.006306306306306242,0.0700109749405524,1.6926070038910506,-0.047337278106508895,-0.3545210384959714,1.0,0,0,0,0,0,0,0,1,0,0,0,0
KMX,2022-06-27,2022-06,0.1229530970669996,0.024886321265561534,-0.142362612764936,0.20967862836190876,-0.21922254770010285,0.12215328520085317,5.792868589743589,-0.017486867993453892,-0.16426688298519576,2.0,0,0,1,0,0,0,0,0,0,0,0,0
JRSH,2022-06-27,2022-06,0.3203765062655941,0.15092750866764926,0.06514020629232757,0.30238879579336286,-0.27313432835820894,0.04700105205679025,,0.08824977987773464,-0.2114989733059549,2.0,0,0,0,0,0,0,0,1,0,0,0,0
MXC,2022-06-27,2022-06,0.3994625323308633,0.24454322327997868,0.054721608451772985,0.99042020406146,0.7623762376237624,0.07432598242164565,114.22310102399511,,-0.2109862671660424,2.0,0,0,0,0,1,0,0,0,0,0,0,0
KFY,2022-06-28,2022-06,0.22733252784058863,0.2416750896884733,0.1592166588536865,0.3042892460270472,-0.2552029136316337,-0.04475853401859869,18.585142134187326,-0.004205166886667944,-0.1573524275235766,3.0,0,0,0,0,0,0,0,1,0,0,0,0
ADBE,2022-06-29,2022-06,0.5571678188862721,0.3341063442107007,0.03935157959959954,0.14367666232073018,-0.3527820710973725,-0.07483096558535288,54.513513513513516,-0.012526096033402934,0.31280868385345983,8.0,0,0,0,0,0,0,0,0,0,0,1,0
PDCO,2022-06-29,2022-06,0.47018999646195875,0.09700454533659685,-0.33899532008117766,0.049288862224379226,0.03899159663865537,0.44590699693248176,7.738663249211356,0.013777291438695327,0.07149789712067278,6.0,0,0,0,0,0,0,1,0,0,0,0,0
AMWD,2022-06-29,2022-06,0.1387102939302761,0.027872538853745483,-0.02655576332205783,0.059815374215762995,-0.31870170015455956,-0.006159280022738188,3.5667877122386886,-0.01022698426322799,0.7071234119782215,9.0,0,0,1,0,0,0,0,0,0,0,0,0
AVAV,2022-06-29,2022-06,0.15449135856486546,-0.012420074115947491,-1.2470873815379948e-05,-0.02494577803918685,0.24140127388535038,-0.00455480201268869,-1.8174632352941176,0.03183064951007175,0.28360697793740375,8.0,0,0,0,0,0,0,0,1,0,0,0,0
MSM,2022-06-29,2022-06,0.5646488895200964,0.20595790399915345,0.037828606411359565,0.10652849956250421,-0.1097978962297601,0.05431795604810107,28.004601724026184,0.0029596943442931067,0.2518587360594797,7.0,0,0,0,0,0,0,0,1,0,0,0,0
CCL,2022-06-29,2022-06,0.009945460378569138,-0.14147117112964927,-0.6651337257899951,48.0,-0.5755980861244019,-0.046670063598105264,-4.120134228187919,0.02110462505612931,0.9346110484780159,9.0,0,0,1,0,0,0,0,0,0,0,0,0
SCHN,2022-06-29,2022-06,0.27656748626493577,0.20402452583539965,0.05948402599873933,0.23073577038641768,-0.3463665840167842,0.07522480432076074,41.15405067250548,0.008745833183985141,-0.10796615115261166,3.0,0,0,0,0,0,0,0,1,0,0,0,0
LIVX,2022-06-29,2022-06,0.31287505044062325,-2.405324691828695,-0.19454235982646198,0.11368280975238809,-0.43262411347517726,-0.40300430860549574,-9.181421295173417,0.20540089333641953,1.1,9.0,0,0,1,0,0,0,0,0,0,0,0,0
CDMO,2022-06-29,2022-06,0.08525903643888583,0.04316513747267801,-0.05033277786371591,0.13113091356951379,-0.4818989071038252,0.4062366957237875,5.754477611940299,0.07210239062581736,-0.11931443638760719,3.0,0,0,0,0,0,0,1,0,0,0,0,0
MKC,2022-06-29,2022-06,0.18412705762507814,0.09798259335017848,0.021773339751228363,-0.012783452174471632,-0.09825189553496205,0.014192114462991689,7.2925373134328355,0.0026207412953949127,0.013429872708163204,5.0,0,0,0,1,0,0,0,0,0,0,0,0
GSIT,2022-06-29,2022-06,0.24256104263170292,-0.2537276380506121,-0.17413997514330765,0.1359614884205047,-0.27659574468085113,-0.023134699432100704,-227.125,0.03128267324662293,0.5352941176470587,9.0,0,0,0,0,0,0,0,0,0,0,1,0
BBBY,2022-06-29,2022-06,0.44434505492107457,-0.40698550844621983,-0.33145354649247505,-0.2509934425625393,-0.5477378576180971,-0.030094954599844577,-7.243729854182655,-0.3444740872486537,0.12431040823832284,6.0,0,0,1,0,0,0,0,0,0,0,0,0
AYI,2022-06-30,2022-06,0.450698381966533,0.19511714127948251,0.04110217020981716,0.1788373902411915,-0.29468864468864475,0.041709307149771814,20.96186440677966,-0.07588075880758804,0.058686055569981965,6.0,0,0,0,0,0,0,0,1,0,0,0,0
SMPL,2022-06-30,2022-06,0.21194122734798126,0.10871571149563579,0.0262901154647711,0.11454185020475283,-0.09662760105237977,-0.0014319107070319206,8.4583967529173,0.04864480877980171,-0.031241726237754786,4.0,0,0,0,1,0,0,0,0,0,0,0,0
LNN,2022-06-30,2022-06,0.24669904876418006,0.15368219592042306,-0.01908445163725488,0.3231091295326549,-0.13427193325511666,0.11401766500542199,20.223753976670203,0.010400368154624973,-0.1014907393464839,3.0,0,0,0,0,0,0,0,1,0,0,0,0
WBA,2022-06-30,2022-06,0.3165191517804202,0.024121878967414304,0.13623204338903547,-0.04210990302674111,-0.2746411483253589,0.009939736305911016,4.178010471204188,-0.0008095293165260031,-0.24828496042216364,2.0,0,0,0,1,0,0,0,0,0,0,0,0
STZ,2022-06-30,2022-06,0.1874146224425431,0.1363608125737715,0.03826456768326638,0.1661485319516407,-0.066938906237489,-0.015119325415713727,8.579006141820212,-0.04736341327614291,0.05607997940444509,5.0,0,0,0,1,0,0,0,0,0,0,0,0
FDS,2022-07-01,2022-07,0.22853149170075732,0.1557797764748297,0.03491069712069271,0.22322916823089511,-0.18678054214630524,-0.03157944670404595,31.035085646780864,0.002060439560439553,-0.0016742770167427201,3.0,0,0,0,0,0,1,0,0,0,0,0,0
CIDM,2022-07-01,2022-07,0.33602201919033603,0.027203907203907203,0.04869683332766047,1.0389594676346037,-0.5714285714285714,-0.01936236094651936,3.1292134831460676,0.47938724289646495,-0.8186274509803921,0.0,0,0,1,0,0,0,0,0,0,0,0,0
JBL,2022-07-01,2022-07,0.13703153376258875,0.23948776758409787,0.09856356499535203,0.15426195426195433,-0.2708719851576993,0.008199878927962137,9.281481481481482,-0.06528367708347205,1.130162458406733,9.0,0,0,0,0,0,0,0,0,0,0,1,0
ACCD,2022-07-01,2022-07,0.16451748417604245,-0.21021394480476394,-0.10159804882901907,0.4367933878744099,-0.6372287780738486,-0.37028378301113657,-61.59465936323177,0.1969990061830651,0.3840503672612803,7.0,0,0,0,0,0,0,0,0,0,0,1,0
MU,2022-07-01,2022-07,0.23260230335702034,0.19799445274162578,0.09566065693577477,0.16437617892751288,-0.4285866439450421,0.06444498897329086,79.54285714285714,-0.00536672629695889,0.19105312208760483,6.0,0,0,0,0,0,0,0,0,0,0,1,0
APOG,2022-07-01,2022-07,0.3220320855614973,0.1454045874612889,0.08444745994243344,0.09395225854738865,-0.17459987528580334,-0.06584045426980539,23.746184738955822,-0.11821903787103383,0.19768320322336952,6.0,1,0,0,0,0,0,0,0,0,0,0,0
IHT,2022-07-01,2022-07,0.17349744826614003,-0.08833601934617467,0.04000830776947575,0.5267352618706249,0.22026431718061668,-0.033871779623026024,-45.03494614224062,0.0018396074857160993,-0.10830324909747291,2.0,0,0,0,0,0,0,0,0,0,1,0,0
VREX,2022-07-05,2022-07,0.24462781502492695,0.09577973849261188,0.08040739748056822,0.015625,-0.32424722662440575,-0.0368746776689015,2.160671462829736,0.012690355329949332,0.08442776735459656,5.0,0,0,0,0,0,0,1,0,0,0,0,0
RAD,2022-07-06,2022-07,0.5920520930789624,0.017760399382647767,-1.138083807988548,-0.023762758714718557,-0.5355954757152361,0.020131996486924274,0.2786144422753143,0.009566622703546246,-0.7779369627507163,0.0,0,0,0,1,0,0,0,0,0,0,0,0
WDFC,2022-07-07,2022-07,0.5872465470273092,0.24941344644882613,0.006280046311051895,-0.09338367361900224,-0.14943530974921115,0.10109921863894501,33.344412131283754,-0.0037934053107674393,-0.07317549426409564,2.0,1,0,0,0,0,0,0,0,0,0,0,0
UNF,2022-07-07,2022-07,0.2864954057202019,0.07669651068192358,-0.007499852017648084,0.1017072167435169,-0.15056509197522105,0.054866717769526105,66.22721088435374,-0.004462527890799373,-0.1559873072426654,1.0,0,0,0,0,0,0,0,1,0,0,0,0
KRUS,2022-07-07,2022-07,0.24852064953330777,-0.03782550217185192,-0.004888202567418599,1.055600671322614,-0.2915138816134102,-0.00480756936453139,-70.0204081632653,0.1597280209948706,0.8497227356746764,9.0,0,0,1,0,0,0,0,0,0,0,0,0
LEVI,2022-07-07,2022-07,0.6335350207406831,0.24002165177602128,0.06360066154746913,0.15292588938149843,-0.330204081632653,0.030760103643287788,18.63768722063936,-0.004109045078857676,-0.19987812309567332,1.0,0,0,1,0,0,0,0,0,0,0,0,0
FC,2022-07-07,2022-07,0.8586490131175677,0.19097881087919039,0.07509411861210971,0.12666848270226105,0.021170610211706187,-0.16508607856529886,11.536716417910448,0.010264452206144359,-0.11808943089430901,2.0,0,0,0,1,0,0,0,0,0,0,0,0
SNX,2022-07-07,2022-07,0.11334593991573617,0.0860679274815476,0.014630231662044002,1.6071789749565677,-0.21454142516195007,0.013068616249674913,5.1335815926410024,0.8666340795776712,0.027889310906131337,4.0,0,0,0,0,0,0,0,1,0,0,0,0
KBH,2022-07-08,2022-07,0.22018741003274273,0.15435654874157573,-0.14452355642638656,0.19011417927228402,-0.28790697674418597,0.16081171801345304,3610.295652173913,-0.042064634305900794,0.6610058785107773,9.0,0,0,1,0,0,0,0,0,0,0,0,0
CNXC,2022-07-08,2022-07,0.31723414448545,0.12208066927316047,0.04937584295748931,0.14470120696879585,-0.25613445378151256,0.018028621497093753,20.23469892225042,0.006794751640112562,-0.36526585329115835,0.0,0,0,0,0,0,0,0,0,0,0,1,0
NTIC,2022-07-08,2022-07,0.264357774842559,-0.06759327341602078,-0.022227315809439263,0.23000885169034335,-0.2818057455540355,0.11131947885386975,-93.15382017412189,0.012958595087235736,0.037142857142857144,4.0,1,0,0,0,0,0,0,0,0,0,0,0
PKE,2022-07-08,2022-07,0.10267984651110808,0.07651803220248352,0.0050338547996529835,-0.05965867294394589,-0.09452363090772686,0.039651297080482324,26.350383631713555,0.003482611468092367,0.14001657000828494,5.0,0,0,0,0,0,0,0,0,0,0,1,0
HELE,2022-07-08,2022-07,0.3001557762190968,0.09830661444335093,0.005690883025250488,-0.06124093026349586,-0.3615835655175281,0.0542376665498398,17.018000281254395,-0.019877613043656872,-0.13138353309015116,1.0,0,0,0,1,0,0,0,0,0,0,0,0
CCF,2022-07-11,2022-07,0.28331325687648345,0.16508395509664042,0.04725070396822004,0.1134019323307327,-0.22845295685655054,0.024502781005058316,170.4619718309859,0.002497061856676197,0.5219449776071656,8.0,0,0,0,0,0,0,0,1,0,0,0,0
GBX,2022-07-11,2022-07,0.09711016974639383,0.02195278462629606,-0.42729907372949916,0.7625499777876499,-0.3777918246944796,0.12671001865214376,1.2572533849129595,-0.004125538611985502,0.46224178801219096,8.0,0,0,0,0,0,0,0,1,0,0,0,0
VOXX,2022-07-11,2022-07,0.30682483916931713,0.011755590092278053,-0.05667904599289829,-0.0607617101999125,-0.11639185257032014,-0.03517668735919807,1.679224579370885,0.003664608492274013,0.047200878155872594,4.0,0,0,1,0,0,0,0,0,0,0,0,0
PCYO,2022-07-11,2022-07,0.09740349782469276,0.05117764913349768,-0.03612319240540677,0.19542385596399092,-0.26315789473684215,0.12868590643578945,3.8413028413028414,0.002647341782741508,0.07335907335907343,5.0,0,0,0,0,0,0,0,0,0,0,0,1
AZZ,2022-07-11,2022-07,0.07388548721701389,0.04783874779117306,0.04507388814319955,-0.09873556516669135,-0.24591635253993904,-0.0016109020907942085,2.994273560209424,0.024909185262065314,0.02047131635324928,4.0,0,0,0,0,0,0,0,1,0,0,0,0
LEDS,2022-07-12,2022-07,0.0737495436290617,-0.3910802960742059,-0.23255813953488372,0.23974982626824182,-0.3999999999999999,-0.04654983570646221,-11.281081081081082,0.11138798903563418,-0.07751937984496127,2.0,0,0,0,0,0,0,0,0,0,0,1,0
PEP,2022-07-12,2022-07,0.4671170638969743,0.19552050799786033,0.00781508285395564,0.05245355674663066,-0.026309742647058876,0.07952482734176128,6.158152173913043,0.0021739130434783593,0.08064896755162243,5.0,0,0,0,1,0,0,0,0,0,0,0,0
SNOA,2022-07-13,2022-07,0.2118864420270629,-0.6192530247238296,-0.48520592205722884,0.06536856745479835,-0.33280018279447054,-0.0370920668612364,-654.0,0.4844124700239809,-0.6027397260273972,0.0,0,0,0,0,0,0,1,0,0,0,0,0
DAL,2022-07-13,2022-07,0.0792460397032284,0.03798581716233302,0.09694647625682108,0.9399382542801011,-0.2690130445483634,-0.016549695875944122,1.231729055258467,0.0047244094488188,0.6063973063973065,9.0,0,0,0,0,0,0,0,1,0,0,0,0
WINA,2022-07-13,2022-07,2.8121111985895033,7.935962750759649,0.05384990557744973,0.002165048135536196,-0.13159028256374905,0.10885145799373852,25.5254303218905,-0.06217365195209135,0.6904419423639698,9.0,0,0,1,0,0,0,0,0,0,0,0,0
OPTT,2022-07-13,2022-07,-0.001376153039118172,-0.31400095887027646,-0.620281762161626,0.2558139534883721,-0.5259259259259259,0.03497608763778562,-175.71544715447155,1.3319589471645839,-0.03125,3.0,0,0,0,0,1,0,0,0,0,0,0,0
FEIM,2022-07-14,2022-07,0.10146295422369042,-0.17214273474982866,0.03830946796670034,-0.3504666922388442,-0.3647668393782384,-0.1278787163756489,-104.37662337662337,0.011051736038898863,0.15008156606851553,6.0,0,0,0,0,0,0,0,0,0,0,1,0
AOUT,2022-07-14,2022-07,0.4111682983011805,0.04972598889903745,-0.14171911371125517,-0.28818265010159294,-0.4728595411303862,-0.1688993665418946,34.95061728395062,-0.04789401774706292,-0.05520169851380041,2.0,0,0,1,0,0,0,0,0,0,0,0,0
CGRN,2022-07-14,2022-07,0.055038442024743395,-0.46137487864638715,-1.0166590597900502,-0.43584145112529393,-0.3023255813953488,0.1468602427506537,-4.005619104956853,0.24539179861956972,-0.5416666666666666,0.0,0,0,0,0,0,0,0,1,0,0,0,0
PAYX,2022-07-15,2022-07,0.3378653271338426,0.4728132387706856,0.034949321671478795,0.11183443451224262,-0.1035235422513252,-0.00557435237462637,,0.00027793218454696955,0.05243478260869572,4.0,0,0,0,0,0,0,0,1,0,0,0,0
FTLF,2022-07-15,2022-07,0.5456712352089895,0.33825800473592094,0.09146251521009101,0.30273263082693336,-0.23780487804878048,0.010938963139524985,252.73076923076923,0.023222474135072613,0.3759999999999999,7.0,0,0,0,1,0,0,0,0,0,0,0,0
FAST,2022-07-18,2022-07,0.6483025936128525,0.359041181420854,0.024000188635098098,0.1796776547058434,-0.21165240289664256,0.0733619319455092,134.9591836734694,0.0022640195053988954,0.18538622129436333,6.0,0,0,0,0,0,0,0,1,0,0,0,0
LMT,2022-07-19,2022-07,0.1659453611035975,0.3725082336626798,0.07148513510220426,-0.09295906982206825,0.04766249798722555,-0.05305460025503304,15.268206039076377,-0.03749098774333093,0.15659101388390795,6.0,0,0,0,0,0,0,0,1,0,0,0,0
OMC,2022-07-20,2022-07,0.10587219690429825,0.2153634969489635,0.05590160768857473,-0.0012319408668384213,-0.11192800101407019,0.019200578185541346,11.743859649122808,-0.03296193129062208,0.25849272052526406,7.0,0,0,1,0,0,0,0,0,0,0,0,0
NVEC,2022-07-20,2022-07,0.3230905584002998,0.2664524023102466,0.05119249412061391,0.02561719899294901,-0.2576173065204145,0.04636281708901662,14.539858149694238,-0.0004978035401569381,0.6224091935152885,9.0,0,0,0,0,0,0,0,0,0,0,1,0
BIIB,2022-07-20,2022-07,0.3278844083663591,0.11550317126944819,0.07649292002278112,-0.06699099099099104,-0.11257003549890932,-0.01098423532976628,,-0.018024032042723626,0.3239192250228926,7.0,0,0,0,0,0,0,1,0,0,0,0,0
HRI,2022-07-21,2022-07,0.16595103578154424,0.12404074229105623,-0.03341022470333743,0.30372784681197795,-0.34954464963319,0.07069679849340867,4.852620087336245,0.0033670033670034627,0.2941176470588236,7.0,0,0,0,0,0,0,0,1,0,0,0,0
EFX,2022-07-21,2022-07,0.27144155705272166,0.12228861164292777,0.012734834267330164,0.06640751538710732,-0.14261285909712718,0.03905999358357395,7.5048418334409295,0.0024650780608053147,0.058785400877542804,4.0,0,0,0,0,0,0,0,1,0,0,0,0
CAG,2022-07-21,2022-07,0.12653386880379405,0.07543997309718642,0.04548092902940186,0.062237634604854986,-0.06692913385826782,0.006913274288949013,3.5430376414846014,-0.003282724661469061,0.0033152501506932275,3.0,0,0,0,1,0,0,0,0,0,0,0,0
NKE,2022-07-21,2022-07,0.5327000818432083,0.2701226174578123,0.025138223914456588,-0.008911211924821805,-0.23079043484253325,0.04007837107214603,32.5609756097561,-0.00025329280648433983,-0.022934957892850716,3.0,0,0,1,0,0,0,0,0,0,0,0,0
BKR,2022-07-21,2022-07,0.12310016887387788,0.07675327661531386,0.03976761601159675,-0.01847530143912879,-0.05211106884747041,-0.043196160341303,5.856140350877193,0.35270270270270276,0.4217495987158908,8.0,0,0,0,0,1,0,0,0,0,0,0,0
NFLX,2022-07-21,2022-07,0.272034835974722,0.1782365915657671,0.0016095834404345317,0.08558745382759514,-0.5660011630160884,0.1064635697208697,6.252963003141789,0.003154623961151737,0.9093345243412236,9.0,0,0,1,0,0,0,0,0,0,0,0,0
DPZ,2022-07-21,2022-07,0.9854306459239928,0.8620686465731632,0.02546699728743167,0.031681246561650056,-0.1358145678433712,0.05759503899726451,3.7713535686647415,-0.06619992519423334,-0.04979785031062023,2.0,0,0,1,0,0,0,0,0,0,0,0,0
CSX,2022-07-21,2022-07,0.18300054501312987,0.18898845013798507,0.055105114152667375,0.2759197324414715,-0.12085106382978728,0.005598771243125402,7.845827439886846,-0.04175409784045836,0.047434656340755055,4.0,0,0,0,0,0,0,0,1,0,0,0,0
DOV,2022-07-21,2022-07,0.2776372827522866,0.1659729259068803,0.05248868631943377,0.062529163114591,-0.28243243243243243,0.016673450585481957,12.579704025217758,-0.0007780803645862644,0.19365976145637176,6.0,0,0,0,0,0,0,0,1,0,0,0,0
UAL,2022-07-21,2022-07,0.11157840894559612,-0.0188164521544488,0.12997917780501403,1.2138548711387314,-0.15675675675675682,-0.03993975646836504,-0.510759493670886,0.009668915327564864,0.5387286324786325,8.0,0,0,0,0,0,0,0,1,0,0,0,0
TPH,2022-07-21,2022-07,0.23432007643627206,0.170190363771367,0.046065755292096375,-0.00977168221252478,-0.2316586921850079,0.09372572008975553,,-0.12548549482611926,0.6709911779968865,9.0,0,0,1,0,0,0,0,0,0,0,0,0
AAL,2022-07-21,2022-07,0.10015743860630048,-0.17094285614549518,-0.157040531990943,0.7948649371489702,-0.18659734257654526,-0.007121522004620161,-2.678884026258206,0.009661198249402592,0.23721590909090917,7.0,0,0,0,0,0,0,0,1,0,0,0,0
DHR,2022-07-21,2022-07,0.1957680365743344,0.10128557070638886,0.03547245942872485,0.07384316985314499,-0.02717485977075551,-0.009009119135515732,32.30622009569378,0.0013993842709207893,-0.08362281989757558,2.0,0,0,0,0,0,0,1,0,0,0,0,0
