Ticker,Date,Gross_Profitability,ROIC,FCF_Yield,y_target,Sector_Basic Materials,Sector_Business Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Financial Services,Sector_Healthcare,Sector_Industrials,Sector_Other,Sector_Real Estate,Sector_Technology,Sector_Utilities
TWI,2022-08-01,0.247589948370442,0.2043800973635961,0.030497251925387,1.0,0,0,0,0,0,0,0,1,0,0,0,0
EGHT,2022-08-01,0.4756783748918907,-0.2262351783376807,0.0544346413492177,4.0,0,0,0,0,0,0,0,0,0,0,1,0
HFFG,2022-08-01,0.2786977515296758,0.0810045217801534,0.0540943886111268,5.0,0,0,0,1,0,0,0,0,0,0,0,0
WMB,2022-08-01,0.139880138786668,0.0662909359525047,0.0719983294647423,5.0,0,0,0,0,1,0,0,0,0,0,0,0
DVA,2022-08-01,0.205985705159037,0.1421167091714469,0.1216776019167719,6.0,0,0,0,0,0,0,1,0,0,0,0,0
CVRX,2022-08-01,0.0906466125025179,-0.291011907570824,-0.2145737789045437,9.0,0,0,0,0,0,0,1,0,0,0,0,0
TREE,2022-08-01,0.7633102216696406,-0.003264367461279,0.1311299209283584,0.0,0,0,0,0,0,1,0,0,0,0,0,0
FCFS,2022-08-01,0.3059347969638679,0.093341699824003,0.0532037582638452,7.0,0,0,1,0,0,0,0,0,0,0,0,0
TDY,2022-08-01,0.1570315002669514,0.070945831498357,0.0190633572678449,4.0,0,0,0,0,0,0,0,1,0,0,0,0
ALGM,2022-08-01,0.4661137463786816,0.1507496575168704,0.023459314018756,8.0,0,0,0,0,0,0,0,0,0,0,1,0
MNRO,2022-08-01,0.2633064791500067,0.0790353337606213,0.0934616331090415,0.0,0,0,1,0,0,0,0,0,0,0,0,0
AIRC,2022-08-01,0.0754307385729063,0.0195562220455977,-0.0319798799656171,1.0,0,0,0,0,0,0,0,0,0,1,0,0
SRPT,2022-08-02,0.2298254201991222,-0.2398493977551947,-0.0425469633029651,6.0,0,0,0,0,0,0,1,0,0,0,0,0
IDXX,2022-08-02,0.7449133835918816,0.4643581737066878,0.0130367688667291,8.0,0,0,0,0,0,0,1,0,0,0,0,0
KN,2022-08-02,0.246023038946791,0.1041829860567131,0.0542623287202754,3.0,0,0,0,0,0,0,0,1,0,0,0,0
USAC,2022-08-02,0.1633873697926241,0.0611011975493138,0.106236763136355,6.0,0,0,0,0,1,0,0,0,0,0,0,0
CDLX,2022-08-02,0.0819645949957182,-0.1609710806350074,-0.0781033833587059,2.0,0,0,1,0,0,0,0,0,0,0,0,0
DVN,2022-08-02,0.6324911615072863,0.3931803200095883,0.1400186255697292,2.0,0,0,0,0,1,0,0,0,0,0,0,0
DENN,2022-08-02,0.5122219450228859,0.8375268917781311,0.0373264208724789,6.0,0,0,1,0,0,0,0,0,0,0,0,0
FTCO,2022-08-02,0.3465344981727496,0.1767390104202608,0.0732515968701409,5.0,1,0,0,0,0,0,0,0,0,0,0,0
GLDD,2022-08-02,0.1308259863074422,0.1033439955060714,-0.1560231963888636,2.0,0,0,0,0,0,0,0,1,0,0,0,0
INCY,2022-08-02,0.5909867109353483,0.1849105802826444,0.0413338250596273,2.0,0,0,0,0,0,0,1,0,0,0,0,0
CF,2022-08-02,0.3936526856887432,0.4857797289559076,0.1956554221797804,2.0,1,0,0,0,0,0,0,0,0,0,0,0
STLD,2022-08-02,0.5125965505315576,0.5533665888594805,0.1704645438789323,8.0,1,0,0,0,0,0,0,0,0,0,0,0
MOS,2022-08-02,0.2209033753585484,0.2896522636853502,0.0890508252640856,1.0,1,0,0,0,0,0,0,0,0,0,0,0
AVY,2022-08-02,0.2995773812466017,0.2142428756601985,0.0438123066139129,4.0,0,0,0,0,0,0,0,1,0,0,0,0
ETRN,2022-08-02,0.0846707460273875,0.072290838660841,0.2054973568298921,6.0,0,0,0,0,1,0,0,0,0,0,0,0
MPLX,2022-08-02,0.1903431317760143,0.1547257024692859,0.1410926471350662,6.0,0,0,0,0,1,0,0,0,0,0,0,0
LGIH,2022-08-02,0.2797327307396888,0.2000364128952597,-0.153978432135889,8.0,0,0,1,0,0,0,0,0,0,0,0,0
EOLS,2022-08-02,0.3605839208416501,-0.5537134942486023,-0.1665808104823796,3.0,0,0,0,0,0,0,1,0,0,0,0,0
LCII,2022-08-02,0.4068615233715489,0.2531858444666411,0.0275169174136195,6.0,0,0,1,0,0,0,0,0,0,0,0,0
MDXG,2022-08-02,1.1252454360789488,-0.1119554881451036,-0.0302061255955669,9.0,0,0,0,0,0,0,1,0,0,0,0,0
HRMY,2022-08-02,0.5905107378909142,0.2517589086097549,0.0398256641520608,0.0,0,0,0,0,0,0,1,0,0,0,0,0
ELSE,2022-08-02,0.3490282937982281,-0.0158816237991943,-0.0057894266176294,1.0,0,0,0,0,0,0,0,0,0,0,1,0
NCSM,2022-08-02,0.411124592115873,-0.0373493546316765,0.0578490484613959,0.0,0,0,0,0,1,0,0,0,0,0,0,0
THRM,2022-08-02,0.2747902425014202,0.0970184884566509,0.0093415202161247,5.0,0,0,1,0,0,0,0,0,0,0,0,0
SABR,2022-08-02,0.255376553874874,-0.104350082555254,0.0037903620691957,0.0,0,0,0,0,0,0,0,1,0,0,0,0
SXC,2022-08-02,0.2131274591629903,0.1301305572147794,0.15908488941862,8.0,1,0,0,0,0,0,0,0,0,0,0,0
MYE,2022-08-02,0.4560514934694555,0.200797739834825,0.0490458838822357,2.0,0,0,1,0,0,0,0,0,0,0,0,0
COKE,2022-08-02,0.5776021116418384,0.2825596188175109,0.0587101847458087,7.0,0,0,0,1,0,0,0,0,0,0,0,0
PXD,2022-08-02,0.3234765823972547,0.2788047349319947,0.173187110614564,4.0,0,0,0,0,1,0,0,0,0,0,0,0
CTSO,2022-08-02,0.3695732639369795,-0.6099562472625234,-0.3280872803858558,8.0,0,0,0,0,0,0,1,0,0,0,0,0
XYL,2022-08-02,0.2383685431676639,0.0988756023558807,0.0084372600108671,7.0,0,0,0,0,0,0,0,1,0,0,0,0
TAP,2022-08-02,0.1386999368334191,0.0498783574812611,0.0715906896747978,7.0,0,0,0,1,0,0,0,0,0,0,0,0
SOI,2022-08-02,0.1558270421771167,0.0805692805200348,-0.0261357151106142,3.0,0,0,0,0,1,0,0,0,0,0,0,0
SAGE,2022-08-02,0.0034101901051407,-0.337704322991871,-0.1824814958518698,5.0,0,0,0,0,0,0,1,0,0,0,0,0
DEA,2022-08-02,0.0765005695244895,0.0269584672194006,0.0673652925949641,1.0,0,0,0,0,0,0,0,0,0,1,0,0
SYNH,2022-08-02,0.1561001826530254,0.0732147726239888,0.0482648362616894,0.0,0,0,0,0,0,0,1,0,0,0,0,0
AME,2022-08-02,0.1709390035236631,0.1498899097399517,0.0318114465415731,7.0,0,0,0,0,0,0,0,1,0,0,0,0
ADUS,2022-08-02,0.2961292984755238,0.0843152845240472,0.066559255178633,4.0,0,0,0,0,0,0,1,0,0,0,0,0
MSTR,2022-08-02,0.1583326357429726,0.0111847773671664,0.1180937359887305,9.0,0,0,0,0,0,0,0,0,0,0,1,0
IT,2022-08-02,0.5373527788238814,0.4046562480734053,0.0468517577571728,7.0,0,0,0,0,0,0,0,0,0,0,1,0
MCHP,2022-08-02,0.2931751437526221,0.1612931811132936,0.069179720050827,8.0,0,0,0,0,0,0,0,0,0,0,1,0
CWEN,2022-08-02,0.0614326375711574,0.0205242114615726,0.5024229501841442,1.0,0,0,0,0,0,0,0,0,0,0,0,1
MAR,2022-08-02,0.6914483038797481,0.2557765151515151,0.0360345155220985,8.0,0,0,1,0,0,0,0,0,0,0,0,0
VRSK,2022-08-02,0.1990571188855891,0.216097927921767,0.0613826941959803,7.0,0,0,0,0,0,0,0,1,0,0,0,0
SON,2022-08-02,0.1831204190279433,0.1237238640484171,0.0141433471427045,3.0,0,0,0,0,0,0,0,1,0,0,0,0
STIM,2022-08-02,0.3670101583531919,-0.3271125981905064,-0.329044598016158,0.0,0,0,0,0,0,0,1,0,0,0,0,0
OM,2022-08-02,0.0361159018632425,-0.4450717083370145,-0.1580918687532734,5.0,0,0,0,0,0,0,1,0,0,0,0,0
PBI,2022-08-02,0.2354470495603399,0.0596557011547162,0.2128691137910436,7.0,0,0,0,0,0,0,0,1,0,0,0,0
DSKE,2022-08-02,0.2278407994186046,0.1119861639267438,0.2984730161659268,6.0,0,0,0,0,0,0,0,1,0,0,0,0
HY,2022-08-02,0.1602201870615744,-0.161318407960199,-0.3266332323712955,9.0,0,0,0,0,0,0,0,1,0,0,0,0
SBUX,2022-08-02,0.7772817354614614,0.7274300726317416,0.0316470165141268,7.0,0,0,1,0,0,0,0,0,0,0,0,0
BPMC,2022-08-02,0.1754234573305625,-0.9140260782347042,-0.1871423458703562,4.0,0,0,0,0,0,0,1,0,0,0,0,0
CRUS,2022-08-02,0.4683641498987132,0.2510719509350689,0.0422797744585904,4.0,0,0,0,0,0,0,0,0,0,0,1,0
PTEN,2022-08-02,0.1724631644097234,-0.1540822065188155,-0.0402094462744668,3.0,0,0,0,0,1,0,0,0,0,0,0,0
CIX,2022-08-02,0.2363725826870935,0.1303724359955337,0.1572166447492548,3.0,0,0,0,0,0,0,0,1,0,0,0,0
ETN,2022-08-02,0.183152684134164,0.0990963394087915,0.0331409922655163,9.0,0,0,0,0,0,0,0,1,0,0,0,0
UAN,2022-08-02,0.4627091526635681,0.6381049438395489,0.277248446620422,1.0,1,0,0,0,0,0,0,0,0,0,0,0
INSP,2022-08-02,0.879767946794885,-0.1673700653337563,-0.0037811299800638,8.0,0,0,0,0,0,0,1,0,0,0,0,0
BCOV,2022-08-02,0.6103464557894877,0.003155497409871,0.0698715048330099,1.0,0,0,0,0,0,0,0,0,0,0,1,0
ESPR,2022-08-02,0.1334068030791499,1.001609775984045,-0.5830526449754525,0.0,0,0,0,0,0,0,1,0,0,0,0,0
ABT,2022-08-02,0.3563111506428398,0.190964170842995,0.0445163204920155,4.0,0,0,0,0,0,0,1,0,0,0,0,0
MPC,2022-08-02,0.2044925933200326,0.2171136442598812,0.1947665301558586,9.0,0,0,0,0,1,0,0,0,0,0,0,0
PLOW,2022-08-02,0.226768750285256,0.0964861921796886,-0.031749860812236,5.0,0,0,1,0,0,0,0,0,0,0,0,0
LKQ,2022-08-02,0.4398384704137135,0.1812492176743021,0.0570196220235497,4.0,0,0,1,0,0,0,0,0,0,0,0,0
LEA,2022-08-02,0.0868538972230131,0.0609059604132254,-0.0258831010992747,4.0,0,0,1,0,0,0,0,0,0,0,0,0
SXT,2022-08-02,0.268021907452327,0.1316514249757125,0.0031013642910668,1.0,1,0,0,0,0,0,0,0,0,0,0,0
CNDT,2022-08-02,0.2358974358974359,0.0453353315848632,0.0433767793810597,1.0,0,0,0,0,0,0,0,1,0,0,0,0
ANET,2022-08-02,0.3774439033435229,0.2845684448917966,0.0205106117229448,9.0,0,0,0,0,0,0,0,0,0,0,1,0
EXE,2022-08-02,0.1813799553924742,0.0263157894736842,0.0485437377083169,3.0,0,0,0,0,1,0,0,0,0,0,0,0
CGNX,2022-08-02,0.3984497831538848,0.2254261736637445,0.6471962067665821,5.0,0,0,0,0,0,0,0,0,0,0,1,0
HLF,2022-08-02,1.1252454360789488,0.4176942930886148,0.1048194220462332,0.0,0,0,0,1,0,0,0,0,0,0,0,0
ENTG,2022-08-02,0.2012415266505618,0.1165489526948622,0.00823688248308,4.0,0,0,0,0,0,0,0,0,0,0,1,0
BXC,2022-08-02,0.555935899151248,0.5904816413786307,0.2760975817716287,5.0,1,0,0,0,0,0,0,0,0,0,0,0
FORM,2022-08-02,0.3437786285537778,0.1434432838016772,0.0348913822466775,5.0,0,0,0,0,0,0,0,0,0,0,1,0
AVID,2022-08-02,1.110301794255469,1.001609775984045,0.0373257425164309,2.0,0,0,0,0,0,0,0,0,0,0,1,0
CSV,2022-08-02,0.1185533031735513,0.1295455870703301,0.0948975431657093,2.0,0,0,1,0,0,0,0,0,0,0,0,0
ARNC,2022-08-02,0.1414725878779111,0.1204400694846554,-0.0429413252436835,5.0,0,0,0,0,0,0,0,1,0,0,0,0
GPRE,2022-08-02,0.0751948599482231,-0.0239204767364217,-0.1575316438259652,3.0,1,0,0,0,0,0,0,0,0,0,0,0
LSCC,2022-08-02,0.5225103374176534,0.2457524023018357,0.0200939668531949,9.0,0,0,0,0,0,0,0,0,0,0,1,0
LIND,2022-08-02,0.084251141520253,-0.196478793576246,-0.1557476331669714,8.0,0,0,1,0,0,0,0,0,0,0,0,0
TUSK,2022-08-02,0.0619458706071423,-0.1780362205635595,-0.1053236054545983,8.0,0,0,0,0,1,0,0,0,0,0,0,0
EXAS,2022-08-02,0.2212624987280871,-0.1273760489452348,-0.0585850689479565,9.0,0,0,0,0,0,0,1,0,0,0,0,0
AMOT,2022-08-03,0.2308653654218342,0.0647496396857129,-0.0124604147524568,6.0,0,0,0,0,0,0,0,0,0,0,1,0
VATE,2022-08-03,0.1960412147505423,0.011574074074074,-0.1890182549949691,3.0,0,1,0,0,0,0,0,0,0,0,0,0
CXW,2022-08-03,0.149021068020131,0.0809923065147959,0.1634214303948228,3.0,0,0,0,0,0,0,0,0,0,1,0,0
NC,2022-08-03,0.106450422403461,0.0640096905208655,0.1427837968885233,2.0,1,0,0,0,0,0,0,0,0,0,0,0
DFIN,2022-08-03,0.6072200605274535,0.3815812337098175,0.1058201058201058,7.0,0,0,0,0,0,1,0,0,0,0,0,0
TRNO,2022-08-03,0.0611126481652306,0.0342739090155814,0.016132056755602,4.0,0,0,0,0,0,0,0,0,0,1,0,0
IPGP,2022-08-03,0.2283032922468051,0.1319535908426926,0.028959102440232,5.0,0,0,0,0,0,0,0,0,0,0,1,0
CMLS,2022-08-03,0.368324455181959,0.0776850498129332,0.5007021335886266,1.0,0,0,1,0,0,0,0,0,0,0,0,0
CRL,2022-08-03,0.1830013197667106,0.1167810150879487,0.0300818693249398,3.0,0,0,0,0,0,0,1,0,0,0,0,0
AROC,2022-08-03,0.1604366388526467,0.0550384066198018,0.0457189210665724,9.0,0,0,0,0,1,0,0,0,0,0,0,0
GHC,2022-08-03,0.1624893786816788,0.0229254615113162,0.0234414444697126,4.0,0,0,0,1,0,0,0,0,0,0,0,0
LPG,2022-08-03,0.1866492774608529,0.0653543790304056,0.303745338883271,9.0,0,0,0,0,1,0,0,0,0,0,0,0
OI,2022-08-03,0.1316352980953454,0.1083289862632585,0.1144277868531674,8.0,0,0,1,0,0,0,0,0,0,0,0,0
WU,2022-08-03,0.2414393499709808,0.3616554268990966,0.1453770765819392,1.0,0,0,0,0,0,1,0,0,0,0,0,0
TNDM,2022-08-03,0.3892752574584569,-0.0097263532391803,0.0115297669603837,0.0,0,0,0,0,0,0,1,0,0,0,0,0
VRRM,2022-08-03,0.360349128583147,0.1093342148797454,0.0829111597810865,7.0,0,0,0,0,0,0,0,1,0,0,0,0
IMO,2022-08-03,0.2081556961151207,0.2384796898163278,0.1892088742586703,6.0,0,0,0,0,1,0,0,0,0,0,0,0
ADP,2022-08-03,0.1307441785242007,0.6122110617474728,0.025217644012362,5.0,0,0,0,0,0,0,0,1,0,0,0,0
UIS,2022-08-03,0.2441979205347196,0.1895036808359059,0.0291976611069186,0.0,0,0,0,0,0,0,0,0,0,0,1,0
DISH,2022-08-03,0.1167852038337848,0.0702554161743126,0.119685912177526,0.0,0,1,0,0,0,0,0,0,0,0,0,0
ADPT,2022-08-03,0.129822360354709,-0.4504780867270159,-0.1723646398499072,1.0,0,0,0,0,0,0,1,0,0,0,0,0
MED,2022-08-03,1.1252454360789488,1.001609775984045,0.0338495749888154,1.0,0,0,0,0,0,0,1,0,0,0,0,0
SRI,2022-08-03,0.2473911912959302,-0.0511914131720541,-0.1100131823473176,7.0,0,0,1,0,0,0,0,0,0,0,0,0
TPX,2022-08-03,0.4997048407273873,0.2563834506292794,0.0572927879663948,9.0,0,0,1,0,0,0,0,0,0,0,0,0
HOOD,2022-08-03,0.0340964640703927,-0.3485820151061707,-0.2447578237305575,6.0,0,0,0,0,0,1,0,0,0,0,0,0
INST,2022-08-03,0.1301467342230526,-0.0117045628033477,0.0269888323538795,5.0,0,0,0,0,0,0,0,0,0,0,1,0
TEX,2022-08-03,0.2502254735779221,0.171754301940096,0.0390459861900512,9.0,0,0,0,0,0,0,0,1,0,0,0,0
XOM,2022-08-03,0.3126430905936798,0.3440496821397548,0.1277194534190134,6.0,0,0,0,0,1,0,0,0,0,0,0,0
ALG,2022-08-03,0.2674215086432058,0.1155149033139943,-0.0222710382092215,8.0,0,0,0,0,0,0,0,1,0,0,0,0
DT,2022-08-03,0.3295979797988109,0.0497801016695669,0.0249668415832892,6.0,0,0,0,0,0,0,0,0,0,0,1,0
CFLT,2022-08-03,0.1330425989400911,-0.2326619685856853,-0.016643951907003,7.0,0,0,0,0,0,0,0,0,0,0,1,0
UFPI,2022-08-03,0.4655265572419362,0.3386194539538512,0.1066958686502135,6.0,0,0,0,0,0,0,0,1,0,0,0,0
LAMR,2022-08-03,0.2087490092783598,0.1267692412059281,0.0592654339438045,4.0,0,0,0,0,0,0,0,0,0,1,0,0
NARI,2022-08-03,0.619491101924165,-0.0302668393813534,-0.0039149544646344,2.0,0,0,0,0,0,0,1,0,0,0,0,0
AMSC,2022-08-03,0.0699401726833911,-0.2766912283452222,-0.1174498598708901,8.0,0,0,0,0,0,0,0,0,0,0,1,0
TENB,2022-08-03,0.378439298470168,-0.1079212352873634,0.0214329271621139,6.0,0,0,0,0,0,0,0,0,0,0,1,0
CLH,2022-08-03,0.2402009500635986,0.1171998809077393,0.0226734220345493,9.0,0,0,0,0,0,0,0,1,0,0,0,0
RVLV,2022-08-03,1.0247519440794624,0.2775783028693506,0.007381826584846,0.0,0,0,1,0,0,0,0,0,0,0,0,0
GTHX,2022-08-03,0.1365535988527335,-1.0942578326387424,-0.3907174862009953,0.0,0,0,0,0,0,0,1,0,0,0,0,0
SCI,2022-08-03,0.0891626634025216,0.1948323271242132,0.049523898252352,4.0,0,0,0,1,0,0,0,0,0,0,0,0
REGN,2022-08-03,0.4443537775033265,0.3144628008028762,0.119792133770151,7.0,0,0,0,0,0,0,1,0,0,0,0,0
CARS,2022-08-03,0.4136975383728704,0.0472388911509682,0.130971015726282,9.0,0,0,1,0,0,0,0,0,0,0,0,0
PCRX,2022-08-03,0.2618005430256726,0.0736915538686363,0.0411867887526382,1.0,0,0,0,0,0,0,1,0,0,0,0,0
HNNA,2022-08-03,0.1611693310482398,0.1377165846543461,0.1183799365977647,1.0,0,0,0,0,0,1,0,0,0,0,0,0
RHI,2022-08-03,1.0419260115173483,0.6753584598151625,0.0703395020563909,4.0,0,0,0,0,0,0,0,1,0,0,0,0
OTTR,2022-08-03,0.1893642844722657,0.18425997265305,0.057642194482242,7.0,0,0,0,0,0,0,0,0,0,0,0,1
ATO,2022-08-03,0.1141484531123848,0.0526180489431482,-0.0861811129583243,4.0,0,0,0,0,0,0,0,0,0,0,0,1
ALE,2022-08-03,0.1271238485158649,0.0277268475210477,-0.0383011600558561,3.0,0,0,0,0,0,0,0,0,0,0,0,1
EVR,2022-08-03,1.0638229340445653,0.5632213001792418,0.2703577839448305,8.0,0,0,0,0,0,1,0,0,0,0,0,0
ATRC,2022-08-03,0.3853596168808064,-0.0949749654762731,-0.0142327763683134,6.0,0,0,0,0,0,0,1,0,0,0,0,0
FARO,2022-08-03,0.4052407839277208,-0.0351780854971246,-0.0290054964670923,1.0,0,0,0,0,0,0,0,0,0,0,1,0
XHR,2022-08-03,0.1454460025200178,0.0290809997356272,0.068941938557668,2.0,0,0,0,0,0,0,0,0,0,1,0,0
NVR,2022-08-03,0.4541117034082311,0.462841272875753,0.5200831948510957,8.0,0,0,1,0,0,0,0,0,0,0,0,0
IVZ,2022-08-03,0.0935345698602364,0.0689161774259762,0.0276943222356159,4.0,0,0,0,0,0,1,0,0,0,0,0,0
RYI,2022-08-03,0.5844049349584405,0.613150289017341,0.1715752094720947,7.0,0,0,0,0,0,0,0,1,0,0,0,0
TT,2022-08-03,0.2577994208406859,0.2002590820552582,0.022452154973886,8.0,0,0,0,0,0,0,0,1,0,0,0,0
TMDX,2022-08-03,0.3172869505904421,-0.4880778757784105,-0.0481250307320514,9.0,0,0,0,0,0,0,1,0,0,0,0,0
GXO,2022-08-03,0.1595451412818745,0.067251461988304,0.0394937763104666,7.0,0,0,0,0,0,0,0,1,0,0,0,0
ACRS,2022-08-03,0.0060077128960773,-0.3588050154399538,-0.0725298947048532,1.0,0,0,0,0,0,0,1,0,0,0,0,0
HCC,2022-08-03,0.5213571510949124,0.4805296632839292,0.3228748801690813,7.0,1,0,0,0,0,0,0,0,0,0,0,0
POWL,2022-08-03,0.1638962913121619,0.0024531336586157,-0.0515453821983513,9.0,0,0,0,0,0,0,0,1,0,0,0,0
FMC,2022-08-03,0.2067420003259629,0.1718395802740194,0.0248022505589771,2.0,1,0,0,0,0,0,0,0,0,0,0,0
SNH,2022-08-03,0.0363351678462133,-0.0104396738305467,-0.9225900104278923,8.0,0,0,0,0,0,0,0,0,0,1,0,0
PRTK,2022-08-03,0.5703472922202877,-0.6297571113131576,-0.2034742974347884,3.0,0,0,0,0,0,0,1,0,0,0,0,0
NVST,2022-08-03,0.2234019501970905,0.0527956650026908,0.0316984317142574,3.0,0,0,0,0,0,0,1,0,0,0,0,0
SPT,2022-08-03,0.6045099456322386,-0.2885235674840319,0.0037804127970463,3.0,0,1,0,0,0,0,0,0,0,0,0,0
MRNA,2022-08-03,0.726605997772914,0.8697247706422019,0.1247798917915278,1.0,0,0,0,0,0,0,1,0,0,0,0,0
FICO,2022-08-03,0.7351891359082285,0.4790844564410895,0.0238791420645561,9.0,0,0,0,0,0,0,0,0,0,0,1,0
BCO,2022-08-03,0.1745805498789304,0.1073798854160757,0.0964542993879154,8.0,0,0,0,0,0,0,0,1,0,0,0,0
OMI,2022-08-03,0.2837595166254506,0.1142485597025428,0.0815026203535583,1.0,0,0,0,0,0,0,1,0,0,0,0,0
LIVN,2022-08-03,0.3095137710300075,0.047159810873352,0.0151027680730187,3.0,0,0,0,0,0,0,1,0,0,0,0,0
NR,2022-08-03,0.1270269635107399,-0.0058248349322088,-0.2465236609985523,9.0,0,0,0,0,1,0,0,0,0,0,0,0
NEU,2022-08-03,0.2392418320732527,0.162568983786896,0.0051172988173875,8.0,1,0,0,0,0,0,0,0,0,0,0,0
CMI,2022-08-03,0.2446786779425583,0.1610795454545454,0.0410438321647627,5.0,0,0,0,0,0,0,0,1,0,0,0,0
XRX,2022-08-03,0.1825590872045639,0.0145399849586362,0.0947604509947681,3.0,0,0,0,0,0,0,0,0,0,0,1,0
RUN,2022-08-03,0.0149157876795402,-0.0433430167552363,-0.1422248648625728,1.0,0,0,0,0,0,0,0,0,0,0,1,0
WES,2022-08-03,0.2406817048134497,0.1328538413139886,0.1305277190229507,5.0,0,0,0,0,1,0,0,0,0,0,0,0
MGM,2022-08-03,0.1156044153987172,0.0626936464194511,0.0942350988783631,8.0,0,0,1,0,0,0,0,0,0,0,0,0
TRC,2022-08-03,0.0021210822443712,0.0022583269739001,-0.0154556682401672,6.0,0,0,0,0,0,0,0,0,0,1,0,0
VICR,2022-08-03,0.3274121662160372,0.0830165534347029,-0.0088788656361263,4.0,0,0,0,0,0,0,0,1,0,0,0,0
SMHI,2022-08-03,0.0445928351388759,-0.0825997147494221,-0.0120746028449615,9.0,0,0,0,0,0,0,0,1,0,0,0,0
ABNB,2022-08-03,0.3160066206603598,0.1909747134125433,0.0403895861600835,7.0,0,0,1,0,0,0,0,0,0,0,0,0
SBRA,2022-08-03,0.0726498264175453,0.03667574056817,0.068659435087751,2.0,0,0,0,0,0,0,0,0,0,1,0,0
UNH,2022-08-03,0.3197565298993796,0.1911815753331623,0.0403215569515661,4.0,0,0,0,0,0,0,1,0,0,0,0,0
NVRO,2022-08-03,0.506928591606288,-0.2546777356378881,-0.0478991584435588,0.0,0,0,0,0,0,0,1,0,0,0,0,0
MTRN,2022-08-03,0.1820800016910201,0.0827099639617089,-0.0102342677091307,7.0,1,0,0,0,0,0,0,0,0,0,0,0
CODI,2022-08-03,0.2223696381237916,0.0510180857102931,0.0303769134988647,3.0,0,0,0,0,0,0,0,1,0,0,0,0
PRTS,2022-08-03,0.8162525899310226,-0.0148453257196741,-0.0367795852510278,0.0,0,0,1,0,0,0,0,0,0,0,0,0
WCN,2022-08-03,0.1738299239094666,0.093492256462434,0.029804940435608,5.0,0,0,0,0,0,0,0,1,0,0,0,0
SKY,2022-08-03,0.5147538978193182,0.4523508171479736,0.0600262067412396,5.0,0,0,1,0,0,0,0,0,0,0,0,0
DAN,2022-08-03,0.0901628993559792,0.0479029167553757,0.013026464565411,6.0,0,0,1,0,0,0,0,0,0,0,0,0
ERII,2022-08-03,0.3878762873676074,0.0785735909206047,0.0022288737838333,6.0,0,0,0,0,0,0,0,1,0,0,0,0
PYPL,2022-08-03,0.1929314998072227,0.17126647755715,0.038300918038993,1.0,0,0,0,0,0,1,0,0,0,0,0,0
QUAD,2022-08-03,0.3184639480248274,0.0717028120784476,0.3569484630589853,9.0,0,0,0,0,0,0,0,1,0,0,0,0
ALCO,2022-08-03,0.0158689525707195,-0.0083638029224329,0.0640207540504011,1.0,0,0,0,1,0,0,0,0,0,0,0,0
BFLY,2022-08-03,0.0710720304769882,-0.481821308596831,-0.1817410380021275,0.0,0,0,0,0,0,0,1,0,0,0,0,0
RNGR,2022-08-03,0.1527489626556016,-0.1038050734312416,-0.0686122537118721,6.0,0,0,0,0,1,0,0,0,0,0,0,0
PKOH,2022-08-03,0.1329760981456673,0.0357252220067367,-0.0907294286740927,5.0,0,0,0,0,0,0,0,1,0,0,0,0
KNX,2022-08-03,0.3601022802126165,0.1443457526927345,0.1015640293346504,6.0,0,0,0,0,0,0,0,1,0,0,0,0
SNEX,2022-08-03,0.091180289353283,0.4473380457365459,0.155652349326514,6.0,0,0,0,0,0,1,0,0,0,0,0,0
KRMD,2022-08-03,0.3366831411027942,-0.3119174712266659,-0.0702236221656737,4.0,0,0,0,0,0,0,1,0,0,0,0,0
CDE,2022-08-03,0.1363396426014281,0.0117008772810339,-0.2899747897423181,3.0,1,0,0,0,0,0,0,0,0,0,0,0
AYX,2022-08-03,0.3774269769626454,-0.2469341011963808,-0.0084001200100517,1.0,0,0,0,0,0,0,0,0,0,0,1,0
TGI,2022-08-03,0.184761742553499,0.1127104799720676,-0.0598403578179117,1.0,0,0,0,0,0,0,0,1,0,0,0,0
SGU,2022-08-03,0.4946885476607137,0.1402452705958516,-0.1000202863936857,7.0,0,0,0,0,1,0,0,0,0,0,0,0
YELL,2022-08-03,0.259674907144854,0.1652039655452624,-0.6320681456728827,2.0,0,0,0,0,0,0,0,1,0,0,0,0
GRBK,2022-08-03,0.301803089391377,0.2426126131385157,0.0654069360721611,9.0,0,0,1,0,0,0,0,0,0,0,0,0
VRT,2022-08-03,0.2095325980284454,0.0167223335560008,-0.0705147090660768,9.0,0,0,0,0,0,0,0,1,0,0,0,0
NDAQ,2022-08-03,0.1552929722074703,0.1360767701218985,0.0486005970466665,2.0,0,0,0,0,0,1,0,0,0,0,0,0
TELL,2022-08-03,0.0553352322471814,-0.0625539840735618,-0.13146191443931,0.0,0,0,0,0,1,0,0,0,0,0,0,0
WLKP,2022-08-03,0.2815890822069491,0.277285430891814,0.2964476646470038,4.0,1,0,0,0,0,0,0,0,0,0,0,0
HZNP,2022-08-03,0.3246957436928988,0.1261024263496137,0.0875132317048826,8.0,0,0,0,0,0,0,1,0,0,0,0,0
MKSI,2022-08-03,0.2893240682248894,0.1830628803245436,0.0552546263191672,2.0,0,0,0,0,0,0,0,0,0,0,1,0
EXC,2022-08-03,0.1309713418928436,0.0461479235840431,-0.0421166777202774,3.0,0,0,0,0,0,0,0,0,0,0,0,1
