Ticker,Date,Gross_Profitability,ROIC,FCF_Yield,y_target,Sector_Basic Materials,Sector_Business Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Financial Services,Sector_Healthcare,Sector_Industrials,Sector_Other,Sector_Real Estate,Sector_Technology,Sector_Utilities
SEAC,2022-12-14,0.48812425452471087,-0.05359749739311783,-0.08646614402173017,0.0,0,0,0,0,0,0,0,0,0,0,1,0
REVG,2022-12-14,0.18406961178045517,0.0653835267478064,0.09017438903522422,7.0,0,0,0,0,0,0,0,1,0,0,0,0
FLNC,2022-12-14,-0.03572013698018049,-0.4506045695541061,-0.19492619124724025,3.0,0,0,0,0,1,0,0,0,0,0,0,0
DE,2022-12-15,0.19148061757192048,0.14099867139061115,0.0422482950669911,9.0,0,0,0,0,0,0,0,1,0,0,0,0
ASPU,2022-12-15,0.43752707684230446,-0.11189630020460878,-1.9167820903156578,0.0,0,0,0,1,0,0,0,0,0,0,0,0
LIVE,2022-12-16,0.3510912046856663,0.12966583830560216,-0.03706758762100461,1.0,0,0,0,0,0,0,0,1,0,0,0,0
CIEN,2022-12-16,0.30778249782232714,0.06803377805801557,-0.03619489707522852,0.0,0,0,0,0,0,0,0,0,0,0,1,0
NX,2022-12-16,0.37053781514924433,0.22457917010589112,0.08230279271254813,3.0,1,0,0,0,0,0,0,0,0,0,0,0
GENC,2022-12-16,0.1263377446141663,0.043902059107220955,-0.08624238437607164,9.0,0,0,0,0,0,0,0,1,0,0,0,0
ACN,2022-12-16,0.4238684904125739,0.40159297640496816,0.05322553720545032,5.0,0,1,0,0,0,0,0,0,0,0,0,0
WGO,2022-12-16,0.3593567251461988,0.27839276210750397,0.16741655331170868,7.0,0,0,1,0,0,0,0,0,0,0,0,0
TOL,2022-12-19,0.20233028451960067,0.18817576555943905,-0.20200329631012068,9.0,0,0,1,0,0,0,0,0,0,0,0,0
NDSN,2022-12-19,0.3734020874914112,0.23163135274609595,0.03528965770415402,0.0,0,0,0,0,0,0,0,1,0,0,0,0
ARKR,2022-12-20,0.33932917808088425,0.11772218376262204,0.2972012955187381,3.0,0,0,1,0,0,0,0,0,0,0,0,0
FEIM,2022-12-20,0.009533439260436228,-0.2941693739466035,0.008626541691995376,9.0,0,0,0,0,0,0,0,0,0,0,1,0
AZO,2022-12-20,0.557727172089353,1.3006945412040776,0.055041686303788306,6.0,0,0,1,0,0,0,0,0,0,0,0,0
A,2022-12-21,0.35339916445119635,0.20039633391132028,0.021391777093073296,2.0,0,0,0,0,0,0,1,0,0,0,0,0
SCS,2022-12-21,0.38736554399576795,0.03520072873967076,-0.12586791710527714,9.0,0,0,0,0,0,0,0,1,0,0,0,0
HEI,2022-12-21,0.21066044259352226,0.1521177179096933,0.020213094965607175,7.0,0,0,0,0,0,0,0,1,0,0,0,0
MU,2022-12-22,0.16539470194772668,0.11519027714827684,0.017260995532557392,9.0,0,0,0,0,0,0,0,0,0,0,1,0
PAYX,2022-12-22,0.3683730722898104,0.4795056437345825,0.039901272584127664,4.0,0,0,0,0,0,0,0,1,0,0,0,0
TTC,2022-12-22,0.4231158605174353,0.2445728365690981,0.014391025756338348,1.0,0,0,0,0,0,0,0,1,0,0,0,0
LMNR,2022-12-22,0.0650008954786469,-0.007723265876535247,0.13739099912592828,8.0,1,0,0,0,0,0,0,0,0,0,0,0
SIF,2022-12-23,-0.019071412415438076,-0.23563776364245062,-0.15143077450308431,4.0,0,0,0,0,0,0,0,1,0,0,0,0
PLAB,2022-12-23,0.2235957532507999,0.19183591794086144,0.1630921593136564,9.0,0,0,0,0,0,0,0,0,0,0,1,0
GATO,2022-12-28,-0.000423443968950473,-0.05984245321550537,-0.044193217763302615,9.0,1,0,0,0,0,0,0,0,0,0,0,0
EMKR,2022-12-28,0.02150389777979924,-0.24128410919582646,0.03474209602157526,0.0,0,0,0,0,0,0,0,0,0,0,1,0
COST,2022-12-29,0.42405379617429234,0.27670509297262574,0.023101799780771776,9.0,0,0,0,1,0,0,0,0,0,0,0,0
ACAN,2022-12-29,0.18667941050155043,0.04440336828588393,0.26972930105064075,3.0,0,0,0,0,0,0,1,0,0,0,0,0
APOG,2022-12-29,0.38208996500610815,0.2338559346651506,0.07514160334399006,6.0,1,0,0,0,0,0,0,0,0,0,0,0
FDS,2023-01-05,0.2596994624818355,0.1756782622470017,0.03409084599710172,6.0,0,0,0,0,0,1,0,0,0,0,0,0
UNF,2023-01-05,0.2881411190188815,0.06847648208053077,-0.00202415381319623,2.0,0,0,0,0,0,0,0,1,0,0,0,0
LNN,2023-01-05,0.30320798084416684,0.20349485304857892,0.008757620273745319,3.0,0,0,0,0,0,0,0,1,0,0,0,0
SMPL,2023-01-05,0.21021727487419156,0.10601042674406105,0.0354437079507008,6.0,0,0,0,1,0,0,0,0,0,0,0,0
NKE,2023-01-05,0.5522738164299947,0.25822774561794115,0.009476375481011141,3.0,0,0,1,0,0,0,0,0,0,0,0,0
WBA,2023-01-05,0.297661347632276,-0.11067609520524319,0.1581107837674947,1.0,0,0,0,1,0,0,0,0,0,0,0,0
CAG,2023-01-05,0.1362184349067547,0.0607300171450938,0.04322842631349292,0.0,0,0,0,1,0,0,0,0,0,0,0,0
KRUS,2023-01-05,0.2825643559029391,-0.017839724275464416,-0.034279824233462874,9.0,0,0,1,0,0,0,0,0,0,0,0,0
RPM,2023-01-05,0.3900934270801442,0.15486146671247172,0.00016855059540502428,8.0,1,0,0,0,0,0,0,0,0,0,0,0
RGP,2023-01-05,0.6035944720551051,0.22328057117679664,0.13696281304417326,4.0,0,0,0,0,0,0,0,1,0,0,0,0
LW,2023-01-05,0.24739583333333334,0.21078032153952886,0.008974336723477618,5.0,0,0,0,1,0,0,0,0,0,0,0,0
RELL,2023-01-05,0.42787971061775965,0.16598238884987304,-0.037650775449712154,0.0,0,0,0,0,0,0,0,0,0,0,1,0
STZ,2023-01-05,0.20195805910967585,0.1462013499928192,0.03727946564239132,7.0,0,0,0,1,0,0,0,0,0,0,0,0
MSM,2023-01-05,0.5832001224994099,0.22789470688464872,0.05055683402462356,9.0,0,0,0,0,0,0,0,1,0,0,0,0
HELE,2023-01-06,0.2995652555980731,0.08815767124998966,0.004789053887103207,4.0,0,0,0,1,0,0,0,0,0,0,0,0
HURC,2023-01-06,0.2105493457681469,0.05725283412083865,-0.026410209884349074,2.0,0,0,0,0,0,0,0,0,0,0,1,0
LEDS,2023-01-06,0.10644995503019401,-0.31213168055273316,-0.07086490957458699,1.0,0,0,0,0,0,0,0,0,0,0,1,0
KMX,2023-01-06,0.1118092292202677,0.005869844162645672,0.07677546646949815,5.0,0,0,1,0,0,0,0,0,0,0,0,0
PKE,2023-01-06,0.10670760719927423,0.07792654906333965,0.02012051550038205,3.0,0,0,0,0,0,0,0,0,0,0,1,0
GBX,2023-01-06,0.09952581802939404,0.03111008691071899,-0.3380516456322117,8.0,0,0,0,0,0,0,0,1,0,0,0,0
JBL,2023-01-06,0.13166877986930656,0.2715501294857566,0.10159647234349778,9.0,0,0,0,0,0,0,0,0,0,0,1,0
TAYD,2023-01-06,0.27543640485086873,0.11918581241531312,-0.024910834911559314,7.0,0,0,0,0,0,0,0,1,0,0,0,0
ANGO,2023-01-06,0.308883622025521,-0.03900348221970753,-0.055289649691443295,0.0,0,0,0,0,0,0,1,0,0,0,0,0
CTAS,2023-01-06,0.462193516630519,0.2672076755005061,0.02900051779059905,6.0,0,0,0,0,0,0,0,1,0,0,0,0
VOXX,2023-01-09,0.25339773943072635,-0.02477929751981106,-0.20361045097623004,4.0,0,0,1,0,0,0,0,0,0,0,0,0
AYI,2023-01-09,0.4958098120235116,0.21287417660301844,0.06438530348602779,6.0,0,0,0,0,0,0,0,1,0,0,0,0
NEOG,2023-01-09,0.06513351691626261,0.005659733637700128,-0.013461588839578785,3.0,0,0,0,0,0,0,1,0,0,0,0,0
FC,2023-01-09,0.8720712297149885,0.21916449179507347,0.06570301268300349,0.0,0,0,0,1,0,0,0,0,0,0,0,0
CMC,2023-01-09,0.3138212234779048,0.2829374142097268,0.13891986970419762,1.0,1,0,0,0,0,0,0,0,0,0,0,0
AZZ,2023-01-09,0.123067151509861,0.08207451279501066,0.03602994941561162,7.0,0,0,0,0,0,0,0,1,0,0,0,0
WDFC,2023-01-09,0.5675061665756875,0.23975085500966914,0.0033302650907303774,8.0,1,0,0,0,0,0,0,0,0,0,0,0
ACCD,2023-01-09,0.1822907382541522,-0.21075429443972543,-0.07718923628463441,9.0,0,0,0,0,0,0,0,0,0,0,1,0
WOR,2023-01-09,0.05862575427792819,-0.0417667370848744,0.16165327474577906,2.0,1,0,0,0,0,0,0,0,0,0,0,0
EACO,2023-01-11,0.607256049034528,0.27063813101085565,0.11579838812287456,9.0,0,0,0,0,0,0,0,0,0,0,1,0
MLKN,2023-01-11,0.3287021424878038,0.06373772674321851,-0.019984457836920624,4.0,0,0,1,0,0,0,0,0,0,0,0,0
AEHR,2023-01-13,0.4331610973750056,0.21209875236028022,0.0014632755775982728,9.0,0,0,0,0,0,0,0,0,0,0,1,0
NOTV,2023-01-13,0.1632692906843909,-0.03677950521133442,-0.19936454033723933,0.0,0,0,0,0,0,0,1,0,0,0,0,0
MSFT,2023-01-24,0.38159165221971075,0.3581158217010015,0.033057932993436255,9.0,0,0,0,0,0,0,0,0,0,0,1,0
SNX,2023-01-24,0.13116967990648282,0.10496830855600146,-0.01613653380038409,0.0,0,0,0,0,0,0,0,1,0,0,0,0
NVEC,2023-01-25,0.38152972692227194,0.32833285845941657,0.04645611901948286,6.0,0,0,0,0,0,0,0,0,0,0,1,0
LRN,2023-01-25,0.38427496972440406,0.11644775502946596,0.1267917626496633,7.0,0,0,0,1,0,0,0,0,0,0,0,0
STX,2023-01-25,0.2914707003940511,0.1487677639863285,0.09950481537801692,8.0,0,0,0,0,0,0,0,0,0,0,1,0
BOOT,2023-01-25,0.39907117713487766,0.2936262576416278,-0.05339725055305407,3.0,0,0,1,0,0,0,0,0,0,0,0,0
ETD,2023-01-25,0.7099362588080075,0.3387192722347299,0.11301792829839424,4.0,0,0,1,0,0,0,0,0,0,0,0,0
SLB,2023-01-25,0.11962443491364322,0.1554525897732914,0.027566100643560517,1.0,0,0,0,0,1,0,0,0,0,0,0,0
LEVI,2023-01-25,0.587763755010103,0.22699259054082127,-0.005982828295624888,2.0,0,0,1,0,0,0,0,0,0,0,0,0
URI,2023-01-25,0.2065914071868668,0.1753472222222222,0.19896206327895982,9.0,0,0,0,0,0,0,0,1,0,0,0,0
HSAQ,2023-01-25,0.03475913447453229,-0.5265219914871663,-0.3062531976464697,0.0,0,0,0,0,0,1,0,0,0,0,0,0
NOC,2023-01-26,0.17081476402696835,0.1327949256923701,0.024614573513033384,1.0,0,0,0,0,0,0,0,1,0,0,0,0
LOGI,2023-01-26,0.5024844580966323,0.25026276572100525,0.03386897801794438,6.0,0,0,0,0,0,0,0,0,0,0,1,0
FICO,2023-01-26,0.747408124944728,0.505310793861096,0.028971487264414654,9.0,0,0,0,0,0,0,0,0,0,0,1,0
CRS,2023-01-26,0.07731064943562899,0.027020575738769276,-0.04880470359188511,5.0,1,0,0,0,0,0,0,0,0,0,0,0
AGYS,2023-01-26,0.472568765970239,0.07541775856787938,0.009862944513467507,3.0,0,0,0,0,0,0,0,0,0,0,1,0
NFLX,2023-01-26,0.2561441388093467,0.16034029369996883,0.00994749549490271,8.0,0,0,1,0,0,0,0,0,0,0,0,0
LMT,2023-01-26,0.15860438729198184,0.3370410671825253,0.04807752731215084,0.0,0,0,0,0,0,0,0,1,0,0,0,0
CMPR,2023-01-26,0.6997207118875717,-0.012290876419688552,0.07024929295894457,9.0,0,0,1,0,0,0,0,0,0,0,0,0
BBBY,2023-01-26,0.3649374089215631,-0.8202008774422391,-0.5132481481277508,2.0,0,0,1,0,0,0,0,0,0,0,0,0
MKC,2023-01-26,0.17329655844996913,0.0931484038664609,0.020459880868778008,0.0,0,0,0,1,0,0,0,0,0,0,0,0
CACI,2023-01-26,0.339967097659961,0.10566460790160453,0.07915539468568236,4.0,0,0,0,0,0,0,0,0,0,0,1,0
EXP,2023-01-26,0.2208840475135248,0.247246190007844,0.09669517486536637,7.0,1,0,0,0,0,0,0,0,0,0,0,0
ROK,2023-01-26,0.2839961254910402,0.18743943966113896,0.023894673564517906,4.0,0,0,0,0,0,0,0,1,0,0,0,0
OSIS,2023-01-27,0.27896578299448244,0.11586936214668385,0.055530987971085605,5.0,0,0,0,0,0,0,0,0,0,0,1,0
AIT,2023-01-27,0.4793044047653022,0.21823468716791844,0.031865948444977796,4.0,0,0,0,0,0,0,0,1,0,0,0,0
CNXC,2023-01-27,0.33843201142828355,0.13011524753505554,0.0649691994448205,0.0,0,0,0,0,0,0,0,0,0,0,1,0
BAH,2023-01-27,0.3311786557541301,0.15844032984141093,0.04414696277674523,9.0,0,0,0,0,0,0,0,1,0,0,0,0
KLAC,2023-01-27,0.46347328304880575,0.47944276732662194,0.05339340678349836,7.0,0,0,0,0,0,0,0,0,0,0,1,0
TEL,2023-01-27,0.24357233175666182,0.1830932041310723,0.045072535072144995,2.0,0,0,0,0,0,0,0,0,0,0,1,0
RMD,2023-01-27,0.318391984307015,0.1906346163984577,0.006309651997264598,0.0,0,0,0,0,0,0,1,0,0,0,0,0
CCL,2023-01-27,0.016440051834516373,-0.09468877673636145,-0.4542763679013238,6.0,0,0,1,0,0,0,0,0,0,0,0,0
INTC,2023-01-27,0.14753189129229063,0.016072988984222877,-0.08062664491720584,8.0,0,0,0,0,0,0,0,0,0,0,1,0
MNRO,2023-01-30,0.25401364514291275,0.07211068016816385,0.11963005400926574,2.0,0,0,1,0,0,0,0,0,0,0,0,0
HYZN,2023-01-30,-0.030780971233942037,-0.3440666902346756,-0.3329036507465003,0.0,0,0,1,0,0,0,0,0,0,0,0,0
HP,2023-01-30,0.18441501157791473,0.05947731759323154,0.03145361387090142,7.0,0,0,0,0,1,0,0,0,0,0,0,0
LRCX,2023-01-30,0.44934654789988804,0.45457538887750887,0.04530522087373739,9.0,0,0,0,0,0,0,0,0,0,0,1,0
MDC,2023-01-31,0.2556694868356481,0.17690003932680576,0.3239764416394932,8.0,0,0,1,0,0,0,0,0,0,0,0,0
CVLT,2023-01-31,0.7885093175185736,0.187276936803889,0.06713633420621135,7.0,0,0,0,0,0,0,0,0,0,0,1,0
GM,2023-01-31,0.11302246663333788,0.07793984280532043,0.16255599767066858,2.0,0,0,1,0,0,0,0,0,0,0,0,0
HZO,2023-01-31,0.3906015471654543,0.15868192162608724,-0.19636494193311363,0.0,0,0,1,0,0,0,0,0,0,0,0,0
TSLA,2023-01-31,0.2532609487721344,0.28230299814274346,0.01723230710745959,5.0,0,0,1,0,0,0,0,0,0,0,0,0
HFFG,2023-01-31,0.3071078276933102,0.05055792432229725,0.07041503774346182,4.0,0,0,0,1,0,0,0,0,0,0,0,0
NOW,2023-01-31,0.42649823294984585,0.054464559680883706,0.023435353657820842,9.0,0,0,0,0,0,0,0,0,0,0,1,0
VREX,2023-01-31,0.23880091455669405,0.09009195164789752,-0.005337981245118939,1.0,0,0,0,0,0,0,1,0,0,0,0,0
AMSC,2023-02-01,0.04845764272559853,-0.37596490826213436,-0.13544835330206909,9.0,0,0,0,0,0,0,0,0,0,0,1,0
DOW,2023-02-01,0.14131313631338382,0.15549919550574054,0.12935993438423754,2.0,1,0,0,0,0,0,0,0,0,0,0,0
EAT,2023-02-01,0.18479123670423878,0.19687748081503043,0.02395389742640252,5.0,0,0,1,0,0,0,0,0,0,0,0,0
JCI,2023-02-01,0.17033904245624693,0.07447202667654687,0.004594971630645152,2.0,1,0,0,0,0,0,0,0,0,0,0,0
CENT,2023-02-01,0.2990979752987626,0.09330346810793068,-0.04977453344434139,5.0,0,0,0,1,0,0,0,0,0,0,0,0
PTON,2023-02-01,0.18378165515570097,-0.7843766408027536,-0.26796615034110133,0.0,0,0,1,0,0,0,0,0,0,0,0,0
CMCO,2023-02-01,0.20391746977141223,0.07306368883149321,0.026422698996140078,4.0,0,0,0,0,0,0,0,1,0,0,0,0
SLAB,2023-02-01,0.296187289921583,0.0616464236958804,0.020300711442199876,1.0,0,0,0,0,0,0,0,0,0,0,1,0
LPG,2023-02-01,0.2169401756815385,0.09890500672683195,0.2783634738651726,8.0,0,0,0,0,1,0,0,0,0,0,0,0
ALGM,2023-02-01,0.46361887894176085,0.18764708185254622,0.015742797193002863,1.0,0,0,0,0,0,0,0,0,0,0,1,0
SYY,2023-02-01,0.6019592496678284,0.21139270277015224,0.030345287996976444,4.0,0,0,0,1,0,0,0,0,0,0,0,0
TRNS,2023-02-01,0.3495375897362431,0.10320383241491983,0.012253210210490315,7.0,0,0,0,0,0,0,0,0,0,0,1,0
SGU,2023-02-01,0.47499722923935933,0.13889857934876532,-0.01877643559254981,3.0,0,0,0,0,1,0,0,0,0,0,0,0
RGS,2023-02-01,0.3289005287373705,0.030630273538800174,-0.2900330061774585,0.0,0,0,1,0,0,0,0,0,0,0,0,0
HWKN,2023-02-01,0.27897623585026365,0.17990474434220818,0.004631516885421851,8.0,1,0,0,0,0,0,0,0,0,0,0,0
DT,2023-02-01,0.3667946902060957,0.062009252752001844,0.02348513034408347,6.0,0,0,0,0,0,0,0,0,0,0,1,0
SNAP,2023-02-01,0.34703179684808766,-0.22066390878821512,0.003359079157534226,7.0,0,0,0,0,0,0,0,0,0,0,1,0
POWL,2023-02-01,0.17724540173495928,0.04222841673590823,0.045259499704222966,9.0,0,0,0,0,0,0,0,1,0,0,0,0
SBH,2023-02-02,0.7148499594910487,0.22906873666683325,0.061948081182739916,0.0,0,0,1,0,0,0,0,0,0,0,0,0
SIRI,2023-02-02,0.4862302933546198,0.38321586625143417,0.07630591064111686,3.0,0,0,1,0,0,0,0,0,0,0,0,0
QCOM,2023-02-02,0.49150237933378654,0.4052175862358842,0.05362027033853659,4.0,0,0,0,0,0,0,0,0,0,0,1,0
LANC,2023-02-02,0.32352829961369045,0.18040020465010517,0.015602319534933278,4.0,0,0,0,1,0,0,0,0,0,0,0,0
LFVN,2023-02-02,2.4426966623422572,0.10591001724408214,0.017632040993089567,8.0,0,0,0,0,0,0,1,0,0,0,0,0
TGI,2023-02-02,0.18611938205412662,0.08953673131807581,-0.1266220279516762,7.0,0,0,0,0,0,0,0,1,0,0,0,0
OTEX,2023-02-02,0.22029146193250507,0.07100777711119753,0.07957826772990494,7.0,0,0,0,0,0,0,0,0,0,0,1,0
MTSI,2023-02-02,0.2660388030070945,0.09834323554346662,0.03201969205622498,5.0,0,0,0,0,0,0,0,0,0,0,1,0
WMS,2023-02-02,0.3613904176722701,0.2784699912435879,0.07977378806417282,9.0,1,0,0,0,0,0,0,0,0,0,0,0
BZH,2023-02-02,0.24196470429498923,0.1351907875475749,0.1088741945155255,9.0,0,0,1,0,0,0,0,0,0,0,0,0
ICE,2023-02-02,0.03028229167738682,0.09126042609397549,0.05507200056114216,5.0,0,0,0,0,0,1,0,0,0,0,0,0
CRUS,2023-02-02,0.47525704225839827,0.24455695907523073,0.0984423026788557,1.0,0,0,0,0,0,0,0,0,0,0,1,0
ADP,2023-02-02,0.16209575230014875,0.6890941956216108,0.030982215061728793,4.0,0,0,0,0,0,0,0,1,0,0,0,0
ITI,2023-02-02,0.35447954891255706,-0.22670376784935065,-0.09159768384039456,6.0,0,0,0,0,0,0,0,0,0,0,1,0
DXC,2023-02-02,0.17431795770789965,0.03927648578811369,0.13869077031768992,0.0,0,0,0,0,0,0,0,1,0,0,0,0
LQDT,2023-02-02,0.6025497676457369,0.14940014068782148,0.052735637104037544,5.0,0,0,1,0,0,0,0,0,0,0,0,0
KLIC,2023-02-02,0.3960387606802863,0.28212862578139003,0.10473732336608887,1.0,0,0,0,0,0,0,0,0,0,0,1,0
CCS,2023-02-02,0.3009324635039736,0.20934185818529227,0.13609863208668224,9.0,0,0,1,0,0,0,0,0,0,0,0,0
EL,2023-02-02,0.5831363658289518,0.2155143896791267,0.009842698369196115,0.0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG,2023-02-02,0.15005263581750058,0.21172265526922462,0.03722024152694942,6.0,0,0,0,0,0,0,1,0,0,0,0,0
ELF,2023-02-02,0.5913927238386473,0.13376154672395274,0.022223310251928342,9.0,0,0,0,1,0,0,0,0,0,0,0,0
QRVO,2023-02-02,0.24766997742721078,0.1111900225214095,0.087963715215902,3.0,0,0,0,0,0,0,0,0,0,0,1,0
SBUX,2023-02-02,0.7896772732259583,0.7189501765147521,0.017376525895375094,2.0,0,0,1,0,0,0,0,0,0,0,0,0
META,2023-02-02,0.4919047849801052,0.21340204665428059,0.03934638051342202,9.0,0,0,0,0,0,0,0,0,0,0,1,0
CAH,2023-02-02,0.14619396609864665,0.5114754098360655,0.14455715683497178,8.0,0,0,0,0,0,0,1,0,0,0,0,0
SPH,2023-02-02,0.3809235812144366,0.14160588587368284,0.20178254740227772,7.0,0,0,0,0,0,0,0,0,0,0,0,1
CRVL,2023-02-02,-15.167692371844087,-19.433880033880033,0.017114122798746995,6.0,0,0,0,0,0,1,0,0,0,0,0,0
BR,2023-02-02,0.20242945151033387,0.13292600135777324,0.023433906434973985,7.0,0,0,0,0,0,0,0,1,0,0,0,0
APY,2023-02-02,0.265289597025284,0.13291097781635777,0.05594900456717046,2.0,0,0,0,0,0,0,0,1,0,0,0,0
MCK,2023-02-02,0.20114850853405647,0.9733120437956204,0.08362090720072579,8.0,0,0,0,0,0,0,1,0,0,0,0,0
SYNA,2023-02-02,0.3530987414229626,0.16756567118361618,0.0776731196025896,1.0,0,0,0,0,0,0,0,0,0,0,1,0
ARAY,2023-02-02,0.3314382990342791,0.009842409166094433,-0.18227450144107119,1.0,0,0,0,0,0,0,1,0,0,0,0,0
NGVC,2023-02-02,0.4629454435567758,0.045218845729464274,0.04694430283934655,8.0,0,0,0,1,0,0,0,0,0,0,0,0
THR,2023-02-02,0.26874995193010254,0.1053573300330822,0.050427596210684815,4.0,0,0,0,0,0,0,0,1,0,0,0,0
PBH,2023-02-02,0.16544783765634943,0.10834733223656508,0.07542983346079643,3.0,0,0,0,0,0,0,1,0,0,0,0,0
UGI,2023-02-02,0.18875525455394676,0.05773403595784253,-0.055994000876510644,0.0,0,0,0,0,1,0,0,0,0,0,0,0
HAYN,2023-02-02,0.1676083880793389,0.12773515370415525,-0.10942052453257498,3.0,0,0,0,0,0,0,0,1,0,0,0,0
PDEX,2023-02-02,0.24968998928098532,0.11637165761015764,-0.06160392103892095,6.0,0,0,0,0,0,0,1,0,0,0,0,0
JJSF,2023-02-02,0.3104742136356379,0.06058717963805089,-0.021857571226540494,5.0,0,0,0,1,0,0,0,0,0,0,0,0
MCHP,2023-02-02,0.33500660829853374,0.21863832624047502,0.06807198761773676,3.0,0,0,0,0,0,0,0,0,0,0,1,0
NATH,2023-02-02,0.672471738466239,0.5452962507388297,0.06366651824287434,2.0,0,0,1,0,0,0,0,0,0,0,0,0
NTCT,2023-02-02,0.23339630152005156,0.03152162230920032,0.08016365347622889,0.0,0,0,0,0,0,0,0,0,0,0,1,0
VIAV,2023-02-03,0.4047045951859956,0.11762563729060452,0.04305248986899742,1.0,0,0,0,0,0,0,0,0,0,0,1,0
MDLZ,2023-02-03,0.15896347718553702,0.07614386295709386,0.03199287693872162,6.0,0,0,0,1,0,0,0,0,0,0,0,0
PLXS,2023-02-03,0.11145786577413666,0.12303620469612812,-0.027911077064393826,3.0,0,0,0,0,0,0,0,0,0,0,1,0
GOOG,2023-02-03,0.42882134565684,0.2763277889567834,0.040715334055032894,8.0,0,0,0,0,0,0,0,0,0,0,1,0
LESL,2023-02-03,0.623822649338492,0.34413549458408405,-0.00849464890592436,0.0,0,0,1,0,0,0,0,0,0,0,0,0
NSC,2023-02-03,0.22247653336762246,0.1722729715206878,0.03689138471861347,4.0,0,0,0,0,0,0,0,1,0,0,0,0
WDC,2023-02-03,0.16508963149279354,0.044094652350672364,-0.02995679388332527,8.0,0,0,0,0,0,0,0,0,0,0,1,0
TXN,2023-02-03,0.5061565038409233,0.445993479752917,0.037540420446778446,2.0,0,0,0,0,0,0,0,0,0,0,1,0
UI,2023-02-03,0.5159629183255705,0.6843379570468054,0.009095100365501924,0.0,0,0,0,0,0,0,0,0,0,0,1,0
DGII,2023-02-03,0.2690420191666374,0.054009373416539094,0.02557112950247292,2.0,0,0,0,0,0,0,0,0,0,0,1,0
CVCO,2023-02-03,0.4459490665683913,0.3264528999447948,0.08027564854865529,7.0,0,0,1,0,0,0,0,0,0,0,0,0
AAPL,2023-02-03,0.48124713407758396,0.6790219081608942,0.03970716762515963,7.0,0,0,0,0,0,0,0,0,0,0,1,0
FFIV,2023-02-03,0.42267884334650524,0.1508676790007857,0.05172520118291923,6.0,0,0,0,0,0,0,0,0,0,0,1,0
MWA,2023-02-03,0.24882281716668908,0.1089178709904829,-0.010283194609229464,4.0,0,0,0,0,0,0,0,1,0,0,0,0
VSTO,2023-02-03,0.32512309649052995,0.2024415507663097,0.22813673171484294,4.0,0,0,1,0,0,0,0,0,0,0,0,0
TTEK,2023-02-03,0.2156479271310791,0.22301972759316233,0.032213158884178646,5.0,0,0,0,0,0,0,0,1,0,0,0,0
JOUT,2023-02-03,0.39686778039634535,0.11740091983141146,-71.22766246224313,0.0,0,0,1,0,0,0,0,0,0,0,0,0
LVS,2023-02-03,0.07954081401152502,-0.03677294489151472,-0.038649524757330564,3.0,0,0,1,0,0,0,0,0,0,0,0,0
WWD,2023-02-03,0.13577716796309344,0.07279255764991321,0.015438954042909386,7.0,0,0,0,0,0,0,0,1,0,0,0,0
PCTY,2023-02-03,0.17107486896781507,0.1350036221887463,0.01587232510780177,1.0,0,0,0,0,0,0,0,0,0,0,1,0
F,2023-02-03,0.09246377264698066,0.03445776782184741,0.1290456945663722,2.0,0,0,1,0,0,0,0,0,0,0,0,0
X,2023-02-03,0.2203720834618152,0.21521556550951848,0.30398550626878756,9.0,1,0,0,0,0,0,0,0,0,0,0,0
DECK,2023-02-06,0.6364389708570389,0.3550417935621861,0.03247805972326658,9.0,0,0,1,0,0,0,0,0,0,0,0,0
PHM,2023-02-06,0.3359809387548352,0.29907981198537786,0.030387378202190975,8.0,0,0,1,0,0,0,0,0,0,0,0,0
SAVE,2023-02-06,0.11646851626398211,0.008561182135023462,-0.12852693881013258,0.0,0,0,0,0,0,0,0,1,0,0,0,0
ENR,2023-02-06,0.24163917953646868,0.10666337881527754,0.061289337869535165,1.0,0,0,0,0,0,0,0,0,0,0,1,0
FCFS,2023-02-06,0.36589850563412274,0.13009945723781244,0.09824642796953033,6.0,0,0,1,0,0,0,0,0,0,0,0,0
TSN,2023-02-06,0.15325263100496211,0.12165380923601976,-0.00291947737920233,1.0,0,0,0,1,0,0,0,0,0,0,0,0
MLAB,2023-02-06,0.20453585606892474,0.004673326981912333,0.02130677625758,0.0,0,0,0,0,0,0,0,0,0,0,1,0
SRDX,2023-02-06,0.4757974728284881,-0.1891909678551581,-0.05818829313795294,4.0,0,0,0,0,0,0,1,0,0,0,0,0
PINS,2023-02-06,0.5498642152053081,-0.03098346138867778,0.0321883660684576,6.0,0,0,0,0,0,0,0,0,0,0,1,0
MANH,2023-02-06,0.7170515172454918,0.6732804232804233,0.019190751974593943,8.0,0,0,0,0,0,0,0,0,0,0,1,0
REGN,2023-02-06,0.3632613941707029,0.20263416296753148,0.052761385038345966,5.0,0,0,0,0,0,0,1,0,0,0,0,0
GEN,2023-02-06,0.16699993549635556,0.10893265342008089,0.05485773994818991,3.0,0,0,0,0,0,0,0,0,0,0,1,0
SCX,2023-02-06,0.4501452532481319,0.16953296146490976,0.10368123738575692,7.0,0,0,0,0,0,0,0,1,0,0,0,0
